target_pid,submitting_tid,type,count,gpu_time_us,initialized_s,submitted_s,start_execution_s,finished_s,ane
6568,5992,Render,1,627.400,39.325417100,39.325431100,39.325761400,39.326388800,1/10/1
6568,4612,Render,1,627.300,23.262156500,23.262170000,23.262170000,23.262797300,1/1/1
6568,5992,Render,1,627.300,27.905704000,27.905717500,27.906051200,27.906678500,1/10/1
6568,5992,Render,1,627.300,28.218045400,28.218071800,28.218408800,28.219036100,1/10/1
6568,5992,Render,1,627.200,39.452649000,39.452662300,39.452979700,39.453606900,1/10/1
6568,5992,Render,1,627.100,28.086940700,28.086954700,28.087291000,28.087918100,1/10/1
6568,5992,Render,1,626.900,39.009203400,39.009217200,39.009559400,39.010186300,1/10/1
6568,4612,Render,1,626.800,29.979550000,29.979566400,29.979566400,29.980193200,1/1/1
6568,5992,Render,1,626.800,37.926727500,37.926741300,37.927086100,37.927712900,1/10/1
6568,5992,Render,1,626.800,37.969712200,37.969731400,37.970058400,37.970685200,1/10/1
6568,5992,Render,1,626.800,39.238867700,39.238882200,39.239219800,39.239846600,1/10/1
6568,5992,Render,1,626.700,28.471512900,28.471526200,28.471857600,28.472484300,1/10/1
6568,5992,Render,1,626.600,27.948160500,27.948174600,27.948515000,27.949141600,1/10/1
6568,5992,Render,1,626.600,28.609223400,28.609237400,28.609577800,28.610204400,1/10/1
6568,4612,Render,1,626.400,25.131387800,25.131416200,25.131416200,25.132042600,1/1/1
6568,5992,Render,1,626.400,30.360442500,30.360456100,30.360822000,30.361448400,1/10/1
6568,5992,Render,1,626.200,28.785690800,28.785710200,28.786046000,28.786672200,1/10/1
6568,5992,Render,1,626.100,27.331000200,27.331013400,27.331387700,27.332013800,1/10/1
6568,5992,Render,1,626.100,27.735188000,27.735202100,27.735535500,27.736161600,1/10/1
6568,5992,Render,1,626.100,38.268023400,38.268036900,38.268368400,38.268994500,1/10/1
6568,5992,Render,1,626.100,38.783229400,38.783247500,38.783583800,38.784209900,1/10/1
6568,5992,Render,1,626.100,38.922865500,38.922879400,38.923219400,38.923845500,1/10/1
6568,5992,Render,1,625.900,38.007923700,38.007942300,38.008285500,38.008911400,1/10/1
6568,5992,Render,1,625.800,27.509042400,27.509067000,27.509402100,27.510027900,1/10/1
6568,5992,Render,1,625.800,39.240703700,39.240728000,39.240728000,39.241353800,1/10/1
6568,4612,Render,1,625.700,35.764565600,35.764588300,35.764588300,35.765214000,1/1/1
6568,5992,Render,1,625.300,38.088424900,38.088444200,38.088790300,38.089415600,1/10/1
6568,5992,Render,1,625.200,34.098683500,34.098702600,34.099021800,34.099647000,1/10/1
6568,5992,Render,1,625.200,34.496058800,34.496074300,34.496398500,34.497023700,1/10/1
6568,5992,Render,1,624.900,27.819765200,27.819778900,27.820112300,27.820737200,1/10/1
6568,5992,Render,1,624.800,38.352630900,38.352649900,38.352985400,38.353610200,1/10/1
6568,5992,Render,1,624.600,28.176299100,28.176325300,28.176663200,28.177287800,1/10/1
6568,4612,Render,1,624.600,35.856710900,35.856773200,35.856773200,35.857397800,1/1/1
6568,5992,Render,1,624.500,28.699384200,28.699397900,28.699735000,28.700359500,1/10/1
6568,4612,Render,1,624.400,38.313003600,38.313022500,38.313022500,38.313646900,1/1/1
6568,5992,Render,1,624.300,39.667477900,39.667496200,39.667799300,39.668423600,1/10/1
6568,5992,Render,1,623.900,39.145449500,39.145469500,39.145782600,39.146406500,1/10/1
6568,4612,Render,1,623.500,33.491493200,33.491550000,33.491550000,33.492173500,1/1/1
6568,5992,Render,1,623.500,39.367382000,39.367395500,39.367728600,39.368352100,1/10/1
6568,4612,Render,1,623.000,31.450634800,31.450660800,31.450660800,31.451283800,1/1/1
6568,5992,Render,1,622.800,34.279465500,34.279483800,34.279847700,34.280470500,1/10/1
6568,4612,Render,1,622.700,36.779692300,36.779772600,36.779772600,36.780395300,1/1/1
6568,5992,Render,1,622.500,34.754198700,34.754211600,34.754523900,34.755146400,1/10/1
6568,4612,Render,1,622.300,34.756557400,34.756605500,34.756605500,34.757227800,1/1/1
6568,5992,Render,1,622.200,38.489544600,38.489565500,38.489565500,38.490187700,1/10/1
6568,4612,Render,1,622.000,35.669301000,35.669360900,35.669360900,35.669982900,1/1/1
6568,5992,Render,1,621.900,33.210515600,33.210540600,33.210904000,33.211525900,1/10/1
6568,5992,Render,1,621.700,35.112562900,35.112580700,35.112917300,35.113539000,1/10/1
6568,5992,Render,1,621.600,34.362527100,34.362547100,34.362994800,34.363616400,1/10/1
6568,5992,Render,1,621.600,35.275529700,35.275543000,35.275881600,35.276503200,1/10/1
6568,5992,Render,1,621.500,34.584202800,34.584220800,34.584566500,34.585188000,1/10/1
6568,4612,Render,1,621.400,27.134515000,27.134573100,27.134573100,27.135194500,1/1/1
6568,5992,Render,1,621.400,34.404407500,34.404425500,34.404760100,34.405381500,1/10/1
6568,4612,Render,1,621.300,40.108533300,40.108580700,40.108580700,40.109202000,1/1/1
6568,5992,Render,1,621.100,24.601471500,24.601491300,24.601491300,24.602112400,1/10/1
6568,5992,Render,1,621.000,34.235706600,34.235720700,34.236066900,34.236687900,1/10/1
6568,5992,Render,1,620.600,32.237426600,32.237444000,32.237444000,32.238064600,1/10/1
6568,5992,Render,1,620.600,35.194535700,35.194557000,35.194834500,35.195455100,1/10/1
6568,5992,Render,1,620.500,27.552242900,27.552264600,27.552576700,27.553197200,1/10/1
6568,5992,Render,1,620.500,34.667491700,34.667504900,34.667825100,34.668445600,1/10/1
6568,5992,Render,1,620.400,33.670418600,33.670432200,33.670737300,33.671357700,1/10/1
6568,5992,Render,1,620.300,23.530200600,23.530222200,23.530222200,23.530842500,1/10/1
6568,5992,Render,1,620.300,35.236073600,35.236091900,35.236441600,35.237061900,1/10/1
6568,5992,Render,1,620.200,33.532835500,33.532849700,33.533191600,33.533811800,1/10/1
6568,5992,Render,1,620.200,34.193154400,34.193168500,34.193509200,34.194129400,1/10/1
6568,5992,Render,1,620.000,38.839357600,38.839370900,38.839717600,38.840337600,1/10/1
6568,4612,Render,1,619.900,34.812582500,34.812597200,34.812597200,34.813217100,1/1/1
6568,5992,Render,1,619.900,34.935913200,34.935931200,34.936275300,34.936895200,1/10/1
6568,5992,Render,1,619.900,35.019528700,35.019547700,35.019895400,35.020515300,1/10/1
6568,5992,Render,1,619.600,22.927487600,22.927590600,22.927590600,22.928210200,1/10/1
6568,5992,Render,1,619.600,33.581272700,33.581290800,33.581624000,33.582243600,1/10/1
6568,5992,Render,1,619.600,34.321159400,34.321174600,34.321505200,34.322124800,1/10/1
6568,4612,Render,1,619.500,31.720197700,31.720247200,31.720247200,31.720866700,1/1/1
6568,5992,Render,1,619.300,33.884318500,33.884331800,33.884677500,33.885296800,1/10/1
6568,5992,Render,1,619.300,34.058274400,34.058299300,34.058613900,34.059233200,1/10/1
6568,4612,Render,1,619.300,38.929829100,38.929848500,38.929848500,38.930467800,1/1/1
6568,5992,Render,1,619.100,33.799381300,33.799394500,33.799730000,33.800349100,1/10/1
6568,4612,Render,1,619.100,37.770222200,37.770279700,37.770279700,37.770898800,1/1/1
6568,5992,Render,1,619.000,38.443437700,38.443452000,38.443795300,38.444414300,1/10/1
6568,4612,Render,1,619.000,40.662928900,40.662971600,40.662971600,40.663590600,1/1/1
6568,5992,Render,1,618.700,29.254967300,29.254983000,29.254983000,29.255601700,1/10/1
6568,5992,Render,1,618.600,35.154423600,35.154436500,35.154759800,35.155378400,1/10/1
6568,5992,Render,1,618.400,34.142620300,34.142638500,34.142972700,34.143591100,1/10/1
6568,5992,Render,1,618.000,34.539774600,34.539797500,34.540107600,34.540725600,1/10/1
6568,5992,Render,1,617.900,33.756020600,33.756041100,33.756362900,33.756980800,1/10/1
6568,5992,Render,1,617.800,33.626473400,33.626499100,33.626791800,33.627409600,1/10/1
6568,5992,Render,1,617.800,33.842384200,33.842397500,33.842739900,33.843357700,1/10/1
6568,5992,Render,1,617.700,34.852764200,34.852800600,34.853103500,34.853721200,1/10/1
6568,5992,Render,1,617.600,34.625325100,34.625338200,34.625669100,34.626286700,1/10/1
6568,4612,Render,1,617.200,34.446933900,34.446953900,34.446953900,34.447571100,1/1/1
6568,5992,Render,1,616.600,28.387689300,28.387704700,28.388090800,28.388707400,1/10/1
6568,4612,Render,1,616.500,37.444680100,37.444787200,37.444787200,37.445403700,1/1/1
6568,5992,Render,1,615.500,28.303742500,28.303762400,28.303762400,28.304377900,1/10/1
6568,5992,Render,1,615.500,29.929554500,29.929574100,29.929574100,29.930189600,1/10/1
6568,5992,Render,1,615.400,31.411083300,31.411106200,31.411106200,31.411721600,1/10/1
6568,5992,Render,1,615.000,29.352350200,29.352371000,29.352371000,29.352986000,1/10/1
6568,5992,Render,1,614.600,41.607025300,41.607040300,41.607040300,41.607654900,1/10/1
6568,4612,Render,1,614.200,25.011822200,25.011905700,25.011905700,25.012519900,1/1/1
6568,5992,Render,1,614.200,34.810417500,34.810456700,34.810773600,34.811387800,1/10/1
6568,4612,Render,1,614.100,37.817587000,37.817658000,37.817658000,37.818272100,1/1/1
6568,5992,Render,1,613.300,31.295535100,31.295562800,31.295562800,31.296176100,1/10/1
6568,5992,Render,1,613.100,36.212043700,36.212063900,36.212063900,36.212677000,1/10/1
6568,4612,Render,1,612.400,29.351882400,29.351935600,29.351935600,29.352548000,1/1/1
6568,4612,Render,1,612.400,29.402525400,29.402595300,29.402595300,29.403207700,1/1/1
6568,4612,Render,1,612.100,33.758010300,33.758050800,33.758050800,33.758662900,1/1/1
6568,4612,Render,1,612.000,34.979161600,34.979180400,34.979180400,34.979792400,1/1/1
6568,5992,Render,1,611.800,24.222235100,24.222255600,24.222255600,24.222867400,1/10/1
6568,4612,Render,1,611.800,30.461163800,30.461176300,30.461176300,30.461788100,1/1/1
6568,5992,Render,1,611.700,27.512874700,27.512895100,27.512895100,27.513506800,1/10/1
6568,5992,Render,1,610.300,34.669318200,34.669338200,34.669338200,34.669948500,1/10/1
6568,5992,Render,1,610.000,28.830208500,28.830226500,28.830226500,28.830836500,1/10/1
6568,4612,Render,1,609.600,39.413059200,39.413082400,39.413082400,39.413692000,1/1/1
6568,5992,Render,1,609.300,25.260796400,25.260820600,25.260820600,25.261429900,1/10/1
6568,5992,Render,1,608.700,40.525180400,40.525195800,40.525195800,40.525804500,1/10/1
6568,5992,Render,1,608.600,33.254989400,33.255003100,33.255362500,33.255971100,1/10/1
6568,4612,Render,1,608.500,30.500798400,30.500834600,30.500834600,30.501443100,1/1/1
6568,4612,Render,1,607.800,33.801407300,33.801468500,33.801468500,33.802076300,1/1/1
6568,4612,Render,1,607.700,31.895652500,31.895667200,31.895667200,31.896274900,1/1/1
6568,5992,Render,1,607.400,37.417069000,37.417088100,37.417088100,37.417695500,1/10/1
6568,4612,Render,1,607.200,38.048971200,38.048986300,38.048986300,38.049593500,1/1/1
6568,4612,Render,1,607.100,30.278999400,30.279013400,30.279013400,30.279620500,1/1/1
6568,4612,Render,1,607.100,31.630632800,31.630699300,31.630699300,31.631306400,1/1/1
6568,4612,Render,1,606.900,33.253830600,33.253877200,33.253877200,33.254484100,1/1/1
6568,5992,Render,1,606.300,33.711113300,33.711128500,33.711471600,33.712077900,1/10/1
6568,4612,Render,1,606.100,39.196074600,39.196088700,39.196088700,39.196694800,1/1/1
6568,4612,Render,1,605.900,30.713292800,30.713323000,30.713323000,30.713928900,1/1/1
6568,4612,Render,1,605.700,37.720139100,37.720196300,37.720196300,37.720802000,1/1/1
6568,5992,Render,1,605.500,22.951769700,22.951785000,22.951785000,22.952390500,1/10/1
6568,4612,Render,1,605.500,28.912781300,28.912795300,28.912795300,28.913400800,1/1/1
6568,5992,Render,1,605.400,27.033975100,27.033994300,27.033994300,27.034599700,1/10/1
6568,4612,Render,1,605.000,26.912025200,26.912112300,26.912112300,26.912717300,1/1/1
6568,4612,Render,1,605.000,35.808371700,35.808413600,35.808413600,35.809018600,1/1/1
6568,5992,Render,1,604.500,22.208112000,22.208140400,22.208140400,22.208744900,1/10/1
6568,5992,Render,1,604.500,28.041315400,28.041332700,28.041332700,28.041937200,1/10/1
6568,5992,Render,1,604.200,33.583321800,33.583348600,33.583348600,33.583952800,1/10/1
6568,4612,Render,1,603.800,35.989651200,35.989666500,35.989666500,35.990270300,1/1/1
6568,5992,Render,1,603.400,31.165049600,31.165064900,31.165064900,31.165668300,1/10/1
6568,4612,Render,1,603.200,25.181422800,25.181440000,25.181440000,25.182043200,1/1/1
6568,4612,Render,1,603.200,27.863924100,27.863938100,27.863938100,27.864541300,1/1/1
6568,5992,Render,1,603.000,37.720614100,37.720629500,37.720629500,37.721232500,1/10/1
6568,5992,Render,1,602.900,35.827850800,35.827944300,35.827944300,35.828547200,1/10/1
6568,5992,Render,1,602.800,36.164670000,36.164690300,36.164690300,36.165293100,1/10/1
6568,5992,Render,1,602.400,24.004318100,24.004337700,24.004337700,24.004940100,1/10/1
6568,4612,Render,1,602.300,32.429840300,32.429894100,32.429894100,32.430496400,1/1/1
6568,5992,Render,1,602.100,32.384573500,32.384594800,32.384594800,32.385196900,1/10/1
6568,5992,Render,1,601.600,38.574251900,38.574271000,38.574271000,38.574872600,1/10/1
6568,4612,Render,1,601.600,41.379307400,41.379365000,41.379365000,41.379966600,1/1/1
6568,5992,Render,1,601.400,34.322961600,34.322981700,34.322981700,34.323583100,1/10/1
6568,5992,Render,1,601.300,29.298198800,29.298219200,29.298219200,29.298820500,1/10/1
6568,4612,Render,1,600.700,22.294191200,22.294226200,22.294226200,22.294826900,1/1/1
6568,4612,Render,1,600.700,32.824735500,32.824756100,32.824756100,32.825356800,1/1/1
6568,5992,Render,1,600.700,35.594979800,35.595024200,35.595024200,35.595624900,1/10/1
6568,4612,Render,1,600.700,40.481939100,40.481953700,40.481953700,40.482554400,1/1/1
6568,4612,Render,1,600.700,41.286875500,41.286893000,41.286893000,41.287493700,1/1/1
6568,5992,Render,1,600.600,38.701328500,38.701344800,38.701344800,38.701945400,1/10/1
6568,5992,Render,1,600.600,38.785349400,38.785369200,38.785369200,38.785969800,1/10/1
6568,4612,Render,1,600.400,24.262809000,24.262823500,24.262823500,24.263423900,1/1/1
6568,5992,Render,1,600.400,34.146476900,34.146492700,34.146492700,34.147093100,1/10/1
6568,4612,Render,1,600.300,37.794634600,37.794663600,37.794663600,37.795263900,1/1/1
6568,4612,Render,1,600.200,27.778895200,27.778914200,27.778914200,27.779514400,1/1/1
6568,5992,Render,1,600.200,40.888625000,40.888645500,40.888645500,40.889245700,1/10/1
6568,4612,Render,1,599.800,25.906056200,25.906070800,25.906070800,25.906670600,1/1/1
6568,4612,Render,1,599.700,27.996163500,27.996179000,27.996179000,27.996778700,1/1/1
6568,4612,Render,1,599.500,38.531032200,38.531051200,38.531051200,38.531650700,1/1/1
6568,5992,Render,1,599.300,33.534688000,33.534707600,33.534707600,33.535306900,1/10/1
6568,5992,Render,1,599.300,37.817308000,37.817329500,37.817329500,37.817928800,1/10/1
6568,4612,Render,1,599.300,41.694707900,41.694728000,41.694728000,41.695327300,1/1/1
6568,4612,Render,1,598.700,41.607368500,41.607382800,41.607382800,41.607981500,1/1/1
6568,4612,Render,1,598.600,26.904103100,26.904117200,26.904117200,26.904715800,1/1/1
6568,5992,Render,1,598.200,24.386393400,24.386409600,24.386409600,24.387007800,1/10/1
6568,5992,Render,1,598.200,35.777928900,35.777952500,35.777952500,35.778550700,1/10/1
6568,5992,Render,1,598.000,24.091210200,24.091227600,24.091227600,24.091825600,1/10/1
6568,5992,Render,1,597.600,41.078349700,41.078361700,41.078361700,41.078959300,1/10/1
6568,5992,Render,1,597.300,37.069850400,37.069872300,37.069872300,37.070469600,1/10/1
6568,4612,Render,1,596.800,33.390625800,33.390691000,33.390691000,33.391287800,1/1/1
6568,5992,Render,1,596.700,24.958320200,24.958335600,24.958335600,24.958932300,1/10/1
6568,5992,Render,1,596.600,24.305779300,24.305799300,24.305799300,24.306395900,1/10/1
6568,5992,Render,1,596.400,40.395411700,40.395428900,40.395428900,40.396025300,1/10/1
6568,5992,Render,1,595.900,23.606986100,23.606994200,23.607336200,23.607932100,1/10/1
6568,4612,Render,1,595.600,27.133804100,27.133825700,27.133825700,27.134421300,1/1/1
6568,5992,Render,1,595.600,33.411126800,33.411227500,33.411227500,33.411823100,1/10/1
6568,4612,Render,1,595.400,27.597399000,27.597413300,27.597413300,27.598008700,1/1/1
6568,4612,Render,1,595.100,22.646253400,22.646267900,22.646267900,22.646863000,1/1/1
6568,5992,Render,1,594.900,33.628416800,33.628432200,33.628432200,33.629027100,1/10/1
6568,4612,Render,1,594.800,24.091540800,24.091555300,24.091555300,24.092150100,1/1/1
6568,4612,Render,1,594.400,36.627986500,36.628040200,36.628040200,36.628634600,1/1/1
6568,4612,Render,1,594.300,23.608649600,23.608667800,23.608667800,23.609262100,1/1/1
6568,4612,Render,1,594.300,28.950515200,28.950533900,28.950533900,28.951128200,1/1/1
6568,5992,Render,1,594.200,30.011540000,30.011559300,30.011559300,30.012153500,1/10/1
6568,5992,Render,1,593.800,41.548652200,41.548667200,41.548667200,41.549261000,1/10/1
6568,4612,Render,1,593.600,23.062080900,23.062141900,23.062141900,23.062735500,1/1/1
6568,4612,Render,1,593.600,23.591490700,23.591562600,23.591562600,23.592156200,1/1/1
6568,4612,Render,1,593.600,30.669206200,30.669220400,30.669220400,30.669814000,1/1/1
6568,4612,Render,1,593.500,22.999888500,22.999934900,22.999934900,23.000528400,1/1/1
6568,5992,Render,1,593.500,35.877869500,35.877966800,35.877966800,35.878560300,1/10/1
6568,4612,Render,1,593.400,32.063883500,32.063902900,32.063902900,32.064496300,1/1/1
6568,4612,Render,1,593.100,30.362602900,30.362629300,30.362629300,30.363222400,1/1/1
6568,5992,Render,1,593.000,28.178274500,28.178290300,28.178290300,28.178883300,1/10/1
6568,4612,Render,1,592.700,41.031930000,41.031944300,41.031944300,41.032537000,1/1/1
6568,5992,Render,1,592.500,23.694686200,23.694701500,23.694701500,23.695294000,1/10/1
6568,4612,Render,1,592.100,32.108594300,32.108608700,32.108608700,32.109200800,1/1/1
6568,4612,Render,1,592.100,37.769476200,37.769533100,37.769533100,37.770125200,1/1/1
6568,5992,Render,1,592.000,23.115184000,23.115202700,23.115202700,23.115794700,1/10/1
6568,4612,Render,1,591.800,22.734673900,22.734689100,22.734689100,22.735280900,1/1/1
6568,4612,Render,1,591.700,23.112255700,23.112297900,23.112297900,23.112889600,1/1/1
6568,4612,Render,1,591.700,24.704728900,24.704743100,24.704743100,24.705334800,1/1/1
6568,4612,Render,1,591.600,35.856008300,35.856030200,35.856030200,35.856621800,1/1/1
6568,4612,Render,1,591.200,36.300188700,36.300203400,36.300203400,36.300794600,1/1/1
6568,4612,Render,1,591.100,22.428869300,22.428883900,22.428883900,22.429475000,1/1/1
6568,4612,Render,1,590.700,28.220245900,28.220260400,28.220260400,28.220851100,1/1/1
6568,5992,Render,1,590.600,40.306777600,40.306797800,40.306797800,40.307388400,1/10/1
6568,5992,Render,1,590.100,30.411004800,30.411020300,30.411020300,30.411610400,1/10/1
6568,4612,Render,1,590.000,28.131049100,28.131063600,28.131063600,28.131653600,1/1/1
6568,5992,Render,1,589.900,22.690254700,22.690269900,22.690269900,22.690859800,1/10/1
6568,4612,Render,1,589.800,40.569744200,40.569800100,40.569800100,40.570389900,1/1/1
6568,4612,Render,1,589.700,35.063052800,35.063067500,35.063067500,35.063657200,1/1/1
